Expt,Well,Subline,Time_h,Cell.count,Condition,FUCCI.cells,UID
X20120612,E04,DS3,59.29499999,337,Erlotinib,10,DS3_X20120612_E04
X20120612,E04,DS3,60.29999999,326,Erlotinib,11,DS3_X20120612_E04
X20120612,E04,DS3,61.30499999,336,Erlotinib,9,DS3_X20120612_E04
X20120612,E04,DS3,62.30999999,336,Erlotinib,8,DS3_X20120612_E04
X20120612,E04,DS3,63.31499999,341,Erlotinib,12,DS3_X20120612_E04
X20120612,E04,DS3,64.31999999,335,Erlotinib,13,DS3_X20120612_E04
X20120612,E04,DS3,65.32499999,338,Erlotinib,9,DS3_X20120612_E04
X20120612,E04,DS3,66.32999999,339,Erlotinib,9,DS3_X20120612_E04
X20120612,E04,DS3,67.33499999,334,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,68.33999999,334,Erlotinib,9,DS3_X20120612_E04
X20120612,E04,DS3,69.34499999,323,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,70.34999999,326,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,71.35499999,318,Erlotinib,9,DS3_X20120612_E04
X20120612,E04,DS3,72.35999999,328,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,73.36499999,323,Erlotinib,9,DS3_X20120612_E04
X20120612,E04,DS3,74.36999999,335,Erlotinib,8,DS3_X20120612_E04
X20120612,E04,DS3,75.37499999,348,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,76.37999999,344,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,77.38499999,338,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,78.38999999,345,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,79.39499999,350,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,80.39999999,330,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,81.40499999,331,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,82.40999999,340,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,83.41499999,328,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,84.41999999,335,Erlotinib,2,DS3_X20120612_E04
X20120612,E04,DS3,85.42499999,325,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,86.42999999,326,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,87.43499999,307,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,88.43999999,315,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,89.44499999,297,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,90.44999999,313,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,91.45499999,294,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,92.45999999,303,Erlotinib,2,DS3_X20120612_E04
X20120612,E04,DS3,93.46499999,303,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,94.46999999,275,Erlotinib,2,DS3_X20120612_E04
X20120612,E04,DS3,95.47499999,280,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,96.47999999,275,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,97.48499999,264,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,98.48999999,256,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,99.49499999,251,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,100.5,270,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,101.505,252,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,102.51,264,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,103.515,256,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,104.52,250,Erlotinib,8,DS3_X20120612_E04
X20120612,E04,DS3,105.525,240,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,106.53,257,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,107.535,253,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,108.54,268,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,109.545,250,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,110.55,244,Erlotinib,1,DS3_X20120612_E04
X20120612,E04,DS3,111.555,234,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,112.56,217,Erlotinib,2,DS3_X20120612_E04
X20120612,E04,DS3,113.565,217,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,114.57,204,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,115.575,204,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,116.58,218,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,117.585,226,Erlotinib,10,DS3_X20120612_E04
X20120612,E04,DS3,118.59,230,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,119.595,205,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,120.6,198,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,121.605,218,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,122.61,200,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,123.615,216,Erlotinib,8,DS3_X20120612_E04
X20120612,E04,DS3,124.62,216,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,125.625,201,Erlotinib,8,DS3_X20120612_E04
X20120612,E04,DS3,126.63,187,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,127.635,188,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,128.64,195,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,129.645,199,Erlotinib,5,DS3_X20120612_E04
X20120612,E04,DS3,130.65,217,Erlotinib,11,DS3_X20120612_E04
X20120612,E04,DS3,131.655,216,Erlotinib,9,DS3_X20120612_E04
X20120612,E04,DS3,132.66,181,Erlotinib,8,DS3_X20120612_E04
X20120612,E04,DS3,133.665,205,Erlotinib,9,DS3_X20120612_E04
X20120612,E04,DS3,134.67,189,Erlotinib,6,DS3_X20120612_E04
X20120612,E04,DS3,135.675,176,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,136.68,186,Erlotinib,7,DS3_X20120612_E04
X20120612,E04,DS3,137.685,199,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,138.69,200,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,139.695,169,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,140.7,190,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,141.705,179,Erlotinib,4,DS3_X20120612_E04
X20120612,E04,DS3,142.71,177,Erlotinib,2,DS3_X20120612_E04
X20120612,E04,DS3,143.715,159,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,144.72,184,Erlotinib,3,DS3_X20120612_E04
X20120612,E04,DS3,145.725,189,Erlotinib,4,DS3_X20120612_E04
X20120612,E05,DS4,0,113,Erlotinib,18,DS4_X20120612_E05
X20120612,E05,DS4,1.005,108,Erlotinib,18,DS4_X20120612_E05
X20120612,E05,DS4,2.01,106,Erlotinib,23,DS4_X20120612_E05
X20120612,E05,DS4,3.015,116,Erlotinib,29,DS4_X20120612_E05
X20120612,E05,DS4,4.02,115,Erlotinib,37,DS4_X20120612_E05
X20120612,E05,DS4,5.024999999,110,Erlotinib,34,DS4_X20120612_E05
X20120612,E05,DS4,6.029999999,124,Erlotinib,44,DS4_X20120612_E05
X20120612,E05,DS4,7.034999999,127,Erlotinib,51,DS4_X20120612_E05
X20120612,E05,DS4,8.039999999,127,Erlotinib,53,DS4_X20120612_E05
X20120612,E05,DS4,9.044999999,127,Erlotinib,53,DS4_X20120612_E05
X20120612,E05,DS4,10.05,137,Erlotinib,51,DS4_X20120612_E05
X20120612,E05,DS4,11.055,141,Erlotinib,51,DS4_X20120612_E05
X20120612,E05,DS4,12.06,156,Erlotinib,47,DS4_X20120612_E05
X20120612,E05,DS4,13.065,155,Erlotinib,39,DS4_X20120612_E05
X20120612,E05,DS4,14.07,163,Erlotinib,40,DS4_X20120612_E05
X20120612,E05,DS4,15.075,172,Erlotinib,35,DS4_X20120612_E05
X20120612,E05,DS4,16.08,174,Erlotinib,38,DS4_X20120612_E05
X20120612,E05,DS4,17.085,183,Erlotinib,33,DS4_X20120612_E05
X20120612,E05,DS4,18.09,187,Erlotinib,27,DS4_X20120612_E05
X20120612,E05,DS4,19.095,196,Erlotinib,18,DS4_X20120612_E05
X20120612,E05,DS4,20.1,197,Erlotinib,19,DS4_X20120612_E05
X20120612,E05,DS4,21.105,211,Erlotinib,18,DS4_X20120612_E05
X20120612,E05,DS4,22.11,214,Erlotinib,21,DS4_X20120612_E05
X20120612,E05,DS4,23.115,218,Erlotinib,19,DS4_X20120612_E05
X20120612,E05,DS4,24.12,215,Erlotinib,24,DS4_X20120612_E05
X20120612,E05,DS4,25.125,216,Erlotinib,24,DS4_X20120612_E05
X20120612,E05,DS4,26.13,215,Erlotinib,24,DS4_X20120612_E05
X20120612,E05,DS4,27.135,219,Erlotinib,31,DS4_X20120612_E05
X20120612,E05,DS4,28.14,222,Erlotinib,26,DS4_X20120612_E05
X20120612,E05,DS4,29.145,229,Erlotinib,30,DS4_X20120612_E05
X20120612,E05,DS4,30.15,230,Erlotinib,28,DS4_X20120612_E05
X20120612,E05,DS4,31.155,235,Erlotinib,29,DS4_X20120612_E05
X20120612,E05,DS4,32.16,239,Erlotinib,28,DS4_X20120612_E05
X20120612,E05,DS4,33.165,238,Erlotinib,26,DS4_X20120612_E05
X20120612,E05,DS4,34.17,250,Erlotinib,21,DS4_X20120612_E05
X20120612,E05,DS4,35.175,253,Erlotinib,18,DS4_X20120612_E05
X20120612,E05,DS4,36.18,251,Erlotinib,16,DS4_X20120612_E05
X20120612,E05,DS4,37.185,260,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,38.19,261,Erlotinib,17,DS4_X20120612_E05
X20120612,E05,DS4,39.195,261,Erlotinib,15,DS4_X20120612_E05
X20120612,E05,DS4,40.2,268,Erlotinib,13,DS4_X20120612_E05
X20120612,E05,DS4,41.205,266,Erlotinib,13,DS4_X20120612_E05
X20120612,E05,DS4,42.21,270,Erlotinib,12,DS4_X20120612_E05
X20120612,E05,DS4,43.215,273,Erlotinib,13,DS4_X20120612_E05
X20120612,E05,DS4,44.22,274,Erlotinib,13,DS4_X20120612_E05
X20120612,E05,DS4,45.22499999,273,Erlotinib,14,DS4_X20120612_E05
X20120612,E05,DS4,46.22999999,278,Erlotinib,14,DS4_X20120612_E05
X20120612,E05,DS4,47.23499999,276,Erlotinib,15,DS4_X20120612_E05
X20120612,E05,DS4,48.23999999,280,Erlotinib,14,DS4_X20120612_E05
X20120612,E05,DS4,49.24499999,280,Erlotinib,13,DS4_X20120612_E05
X20120612,E05,DS4,50.24999999,280,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,51.25499999,284,Erlotinib,10,DS4_X20120612_E05
X20120612,E05,DS4,52.25999999,286,Erlotinib,15,DS4_X20120612_E05
X20120612,E05,DS4,53.26499999,287,Erlotinib,12,DS4_X20120612_E05
X20120612,E05,DS4,54.26999999,290,Erlotinib,16,DS4_X20120612_E05
X20120612,E05,DS4,55.27499999,291,Erlotinib,18,DS4_X20120612_E05
X20120612,E05,DS4,56.27999999,288,Erlotinib,14,DS4_X20120612_E05
X20120612,E05,DS4,57.28499999,289,Erlotinib,17,DS4_X20120612_E05
X20120612,E05,DS4,58.28999999,289,Erlotinib,19,DS4_X20120612_E05
X20120612,E05,DS4,59.29499999,294,Erlotinib,15,DS4_X20120612_E05
X20120612,E05,DS4,60.29999999,297,Erlotinib,17,DS4_X20120612_E05
X20120612,E05,DS4,61.30499999,301,Erlotinib,15,DS4_X20120612_E05
X20120612,E05,DS4,62.30999999,305,Erlotinib,17,DS4_X20120612_E05
X20120612,E05,DS4,63.31499999,304,Erlotinib,15,DS4_X20120612_E05
X20120612,E05,DS4,64.31999999,304,Erlotinib,16,DS4_X20120612_E05
X20120612,E05,DS4,65.32499999,303,Erlotinib,18,DS4_X20120612_E05
X20120612,E05,DS4,66.32999999,306,Erlotinib,17,DS4_X20120612_E05
X20120612,E05,DS4,67.33499999,314,Erlotinib,18,DS4_X20120612_E05
X20120612,E05,DS4,68.33999999,316,Erlotinib,17,DS4_X20120612_E05
X20120612,E05,DS4,69.34499999,312,Erlotinib,20,DS4_X20120612_E05
X20120612,E05,DS4,70.34999999,298,Erlotinib,15,DS4_X20120612_E05
X20120612,E05,DS4,71.35499999,300,Erlotinib,19,DS4_X20120612_E05
X20120612,E05,DS4,72.35999999,310,Erlotinib,22,DS4_X20120612_E05
X20120612,E05,DS4,73.36499999,311,Erlotinib,24,DS4_X20120612_E05
X20120612,E05,DS4,74.36999999,308,Erlotinib,17,DS4_X20120612_E05
X20120612,E05,DS4,75.37499999,314,Erlotinib,16,DS4_X20120612_E05
X20120612,E05,DS4,76.37999999,314,Erlotinib,13,DS4_X20120612_E05
X20120612,E05,DS4,77.38499999,322,Erlotinib,18,DS4_X20120612_E05
X20120612,E05,DS4,78.38999999,316,Erlotinib,15,DS4_X20120612_E05
X20120612,E05,DS4,79.39499999,325,Erlotinib,16,DS4_X20120612_E05
X20120612,E05,DS4,80.39999999,328,Erlotinib,17,DS4_X20120612_E05
X20120612,E05,DS4,81.40499999,331,Erlotinib,19,DS4_X20120612_E05
X20120612,E05,DS4,82.40999999,329,Erlotinib,15,DS4_X20120612_E05
X20120612,E05,DS4,83.41499999,327,Erlotinib,12,DS4_X20120612_E05
X20120612,E05,DS4,84.41999999,327,Erlotinib,9,DS4_X20120612_E05
X20120612,E05,DS4,85.42499999,323,Erlotinib,10,DS4_X20120612_E05
X20120612,E05,DS4,86.42999999,328,Erlotinib,5,DS4_X20120612_E05
X20120612,E05,DS4,87.43499999,332,Erlotinib,8,DS4_X20120612_E05
X20120612,E05,DS4,88.43999999,325,Erlotinib,5,DS4_X20120612_E05
X20120612,E05,DS4,89.44499999,333,Erlotinib,6,DS4_X20120612_E05
X20120612,E05,DS4,90.44999999,332,Erlotinib,6,DS4_X20120612_E05
X20120612,E05,DS4,91.45499999,333,Erlotinib,4,DS4_X20120612_E05
X20120612,E05,DS4,92.45999999,335,Erlotinib,1,DS4_X20120612_E05
X20120612,E05,DS4,93.46499999,334,Erlotinib,3,DS4_X20120612_E05
X20120612,E05,DS4,94.46999999,336,Erlotinib,4,DS4_X20120612_E05
X20120612,E05,DS4,95.47499999,338,Erlotinib,2,DS4_X20120612_E05
X20120612,E05,DS4,96.47999999,337,Erlotinib,4,DS4_X20120612_E05
X20120612,E05,DS4,97.48499999,334,Erlotinib,4,DS4_X20120612_E05
X20120612,E05,DS4,98.48999999,341,Erlotinib,5,DS4_X20120612_E05
X20120612,E05,DS4,99.49499999,335,Erlotinib,5,DS4_X20120612_E05
X20120612,E05,DS4,100.5,336,Erlotinib,4,DS4_X20120612_E05
X20120612,E05,DS4,101.505,340,Erlotinib,3,DS4_X20120612_E05
X20120612,E05,DS4,102.51,335,Erlotinib,6,DS4_X20120612_E05
X20120612,E05,DS4,103.515,338,Erlotinib,5,DS4_X20120612_E05
X20120612,E05,DS4,104.52,333,Erlotinib,9,DS4_X20120612_E05
X20120612,E05,DS4,105.525,332,Erlotinib,8,DS4_X20120612_E05
X20120612,E05,DS4,106.53,331,Erlotinib,9,DS4_X20120612_E05
X20120612,E05,DS4,107.535,333,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,108.54,332,Erlotinib,8,DS4_X20120612_E05
X20120612,E05,DS4,109.545,330,Erlotinib,10,DS4_X20120612_E05
X20120612,E05,DS4,110.55,330,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,111.555,328,Erlotinib,10,DS4_X20120612_E05
X20120612,E05,DS4,112.56,329,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,113.565,327,Erlotinib,8,DS4_X20120612_E05
X20120612,E05,DS4,114.57,327,Erlotinib,8,DS4_X20120612_E05
X20120612,E05,DS4,115.575,327,Erlotinib,12,DS4_X20120612_E05
X20120612,E05,DS4,116.58,328,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,117.585,333,Erlotinib,9,DS4_X20120612_E05
X20120612,E05,DS4,118.59,326,Erlotinib,6,DS4_X20120612_E05
X20120612,E05,DS4,119.595,328,Erlotinib,6,DS4_X20120612_E05
X20120612,E05,DS4,120.6,326,Erlotinib,7,DS4_X20120612_E05
X20120612,E05,DS4,121.605,332,Erlotinib,9,DS4_X20120612_E05
X20120612,E05,DS4,122.61,330,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,123.615,328,Erlotinib,4,DS4_X20120612_E05
X20120612,E05,DS4,124.62,328,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,125.625,333,Erlotinib,9,DS4_X20120612_E05
X20120612,E05,DS4,126.63,332,Erlotinib,13,DS4_X20120612_E05
X20120612,E05,DS4,127.635,334,Erlotinib,10,DS4_X20120612_E05
X20120612,E05,DS4,128.64,337,Erlotinib,12,DS4_X20120612_E05
X20120612,E05,DS4,129.645,336,Erlotinib,13,DS4_X20120612_E05
X20120612,E05,DS4,130.65,334,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,131.655,333,Erlotinib,9,DS4_X20120612_E05
X20120612,E05,DS4,132.66,339,Erlotinib,8,DS4_X20120612_E05
X20120612,E05,DS4,133.665,339,Erlotinib,12,DS4_X20120612_E05
X20120612,E05,DS4,134.67,337,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,135.675,335,Erlotinib,12,DS4_X20120612_E05
X20120612,E05,DS4,136.68,336,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,137.685,333,Erlotinib,8,DS4_X20120612_E05
X20120612,E05,DS4,138.69,333,Erlotinib,13,DS4_X20120612_E05
X20120612,E05,DS4,139.695,336,Erlotinib,11,DS4_X20120612_E05
X20120612,E05,DS4,140.7,330,Erlotinib,8,DS4_X20120612_E05
X20120612,E05,DS4,141.705,334,Erlotinib,8,DS4_X20120612_E05
X20120612,E05,DS4,142.71,337,Erlotinib,10,DS4_X20120612_E05
X20120612,E05,DS4,143.715,342,Erlotinib,6,DS4_X20120612_E05
X20120612,E05,DS4,144.72,341,Erlotinib,9,DS4_X20120612_E05
X20120612,E05,DS4,145.725,339,Erlotinib,8,DS4_X20120612_E05
X20120612,E06,DS5,0,51,Erlotinib,29,DS5_X20120612_E06
X20120612,E06,DS5,1.005,45,Erlotinib,24,DS5_X20120612_E06
X20120612,E06,DS5,2.01,40,Erlotinib,16,DS5_X20120612_E06
X20120612,E06,DS5,3.015,45,Erlotinib,14,DS5_X20120612_E06
X20120612,E06,DS5,4.02,53,Erlotinib,21,DS5_X20120612_E06
X20120612,E06,DS5,5.024999999,39,Erlotinib,12,DS5_X20120612_E06
X20120612,E06,DS5,6.029999999,54,Erlotinib,17,DS5_X20120612_E06
X20120612,E06,DS5,7.034999999,49,Erlotinib,11,DS5_X20120612_E06
X20120612,E06,DS5,8.039999999,54,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,9.044999999,62,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,10.05,61,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,11.055,70,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,12.06,74,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,13.065,68,Erlotinib,10,DS5_X20120612_E06
X20120612,E06,DS5,14.07,78,Erlotinib,12,DS5_X20120612_E06
X20120612,E06,DS5,15.075,75,Erlotinib,10,DS5_X20120612_E06
X20120612,E06,DS5,16.08,82,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,17.085,88,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,18.09,97,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,19.095,98,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,20.1,103,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,21.105,111,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,22.11,107,Erlotinib,2,DS5_X20120612_E06
X20120612,E06,DS5,23.115,112,Erlotinib,3,DS5_X20120612_E06
X20120612,E06,DS5,24.12,117,Erlotinib,3,DS5_X20120612_E06
X20120612,E06,DS5,25.125,110,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,26.13,116,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,27.135,121,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,28.14,119,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,29.145,119,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,30.15,118,Erlotinib,2,DS5_X20120612_E06
X20120612,E06,DS5,31.155,119,Erlotinib,1,DS5_X20120612_E06
X20120612,E06,DS5,32.16,119,Erlotinib,2,DS5_X20120612_E06
X20120612,E06,DS5,33.165,120,Erlotinib,2,DS5_X20120612_E06
X20120612,E06,DS5,34.17,123,Erlotinib,3,DS5_X20120612_E06
X20120612,E06,DS5,35.175,124,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,36.18,123,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,37.185,125,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,38.19,126,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,39.195,128,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,40.2,127,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,41.205,128,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,42.21,127,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,43.215,125,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,44.22,127,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,45.22499999,126,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,46.22999999,123,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,47.23499999,122,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,48.23999999,122,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,49.24499999,123,Erlotinib,11,DS5_X20120612_E06
X20120612,E06,DS5,50.24999999,124,Erlotinib,11,DS5_X20120612_E06
X20120612,E06,DS5,51.25499999,123,Erlotinib,10,DS5_X20120612_E06
X20120612,E06,DS5,52.25999999,123,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,53.26499999,123,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,54.26999999,124,Erlotinib,3,DS5_X20120612_E06
X20120612,E06,DS5,55.27499999,123,Erlotinib,1,DS5_X20120612_E06
X20120612,E06,DS5,56.27999999,125,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,57.28499999,125,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,58.28999999,122,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,59.29499999,128,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,60.29999999,128,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,61.30499999,128,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,62.30999999,129,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,63.31499999,125,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,64.31999999,127,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,65.32499999,128,Erlotinib,11,DS5_X20120612_E06
X20120612,E06,DS5,66.32999999,128,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,67.33499999,132,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,68.33999999,132,Erlotinib,12,DS5_X20120612_E06
X20120612,E06,DS5,69.34499999,121,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,70.34999999,116,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,71.35499999,109,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,72.35999999,130,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,73.36499999,127,Erlotinib,11,DS5_X20120612_E06
X20120612,E06,DS5,74.36999999,122,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,75.37499999,125,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,76.37999999,134,Erlotinib,10,DS5_X20120612_E06
X20120612,E06,DS5,77.38499999,138,Erlotinib,14,DS5_X20120612_E06
X20120612,E06,DS5,78.38999999,129,Erlotinib,14,DS5_X20120612_E06
X20120612,E06,DS5,79.39499999,136,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,80.39999999,134,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,81.40499999,135,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,82.40999999,130,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,83.41499999,128,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,84.41999999,126,Erlotinib,3,DS5_X20120612_E06
X20120612,E06,DS5,85.42499999,123,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,86.42999999,126,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,87.43499999,127,Erlotinib,10,DS5_X20120612_E06
X20120612,E06,DS5,88.43999999,123,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,89.44499999,116,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,90.44999999,115,Erlotinib,9,DS5_X20120612_E06
X20120612,E06,DS5,91.45499999,113,Erlotinib,12,DS5_X20120612_E06
X20120612,E06,DS5,92.45999999,117,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,93.46499999,123,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,94.46999999,113,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,95.47499999,121,Erlotinib,5,DS5_X20120612_E06
X20120612,E06,DS5,96.47999999,115,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,97.48499999,112,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,98.48999999,115,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,99.49499999,115,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,100.5,113,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,101.505,115,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,102.51,116,Erlotinib,6,DS5_X20120612_E06
X20120612,E06,DS5,103.515,122,Erlotinib,8,DS5_X20120612_E06
X20120612,E06,DS5,104.52,116,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,105.525,115,Erlotinib,3,DS5_X20120612_E06
X20120612,E06,DS5,106.53,125,Erlotinib,7,DS5_X20120612_E06
X20120612,E06,DS5,107.535,116,Erlotinib,2,DS5_X20120612_E06
X20120612,E06,DS5,108.54,115,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,109.545,121,Erlotinib,3,DS5_X20120612_E06
X20120612,E06,DS5,110.55,110,Erlotinib,2,DS5_X20120612_E06
X20120612,E06,DS5,111.555,115,Erlotinib,10,DS5_X20120612_E06
X20120612,E06,DS5,112.56,110,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,113.565,116,Erlotinib,4,DS5_X20120612_E06
X20120612,E06,DS5,114.57,115,Erlotinib,3,DS5_X20120612_E06
X20120612,E06,DS5,115.575,114,Erlotinib,3,DS5_X20120612_E06
